Date (yyyy.mm),expc-bot (mol m-2 s-1),intpp (mol m-2 s-1),intppdiat (mol m-2 s-1),phyc-vint (mol m-2),phydiat-vint (mol m-2),tos (degC),tob (degC),zmeso-vint (mol m-2),zmicro-vint (mol m-2),zooc-vint (mol m-2)
2050.12,1.0952673628853518e-08,3.169665040134322e-08,3.090914361101526e-09,0.03521291426195483,0.005992358087451203,8.105484517168545,8.291331275528918,0.05882491100669004,0.01904202572589108,0.07786693677636997
2051.01,8.571901137379768e-09,5.157290430148715e-08,5.079021558663068e-09,0.037216028155645606,0.00531687774017961,7.1846768429699335,7.383309607155474,0.04253946407849804,0.015609702809668316,0.05814916729251459
2051.02,2.576791358434514e-08,1.7807142146805524e-07,2.5696957791298723e-08,0.10050679597699787,0.017572330327416216,5.562930750977567,6.2068299358251995,0.0392627565856184,0.030491075120352856,0.06975383147462773
2051.03,6.106856264433033e-08,2.8941991415608013e-07,6.557606302314138e-08,0.14636299763019,0.03938112364569585,5.415335713100368,5.656972019637576,0.05906707387747811,0.057918571179642095,0.11698564542797346
2051.04,1.2857382413911692e-07,5.675977351329783e-07,1.3675268735898898e-07,0.19968612737358302,0.06354529483473473,6.654240999360579,6.262535195789689,0.11994062764667371,0.08655046456536043,0.20649109319927753
2051.05,1.5044251963586294e-07,7.484439651899499e-07,1.5614851782678142e-07,0.21649241013932918,0.06456262859331999,8.473993466719488,7.193791461246682,0.1767535488988278,0.08612608923253348,0.26287963708513684
2051.06,1.7617785838466963e-07,9.75009552946223e-07,1.5463952099710555e-07,0.2181503919776699,0.050013458577267064,11.923675842353534,8.192741442868284,0.23163602535165007,0.0850171131249511,0.3166531392056153
2051.07,1.3361507610394228e-07,7.577903925600162e-07,1.1162702449750739e-07,0.17489955983257155,0.03563344117162279,13.74854007470085,9.143474088543126,0.20486916890859538,0.07513418315251222,0.2800033528171939
2051.08,1.1441008711652766e-07,6.210378752776996e-07,1.0141454087597835e-07,0.1554882097592119,0.03441742078787396,14.15414786064227,10.122475095239771,0.18553715121289463,0.06829807290933682,0.2538352243230759
2051.09,8.423206203916733e-08,4.1027753546479974e-07,7.5351397850965e-08,0.12246102297429008,0.029512693405541024,13.465156464019616,10.601040564476648,0.15541175790485215,0.05705596647478851,0.2124677248976983
2051.10,5.1753369762714836e-08,2.2396832906314473e-07,4.052703147650127e-08,0.09409393493592884,0.02321417556894343,11.766859008007096,10.476746970885774,0.12342154144224604,0.043700353016395334,0.1671218947493217
2051.11,2.2440195668604683e-08,7.683686242291183e-08,1.0813969744847518e-08,0.06160074678099221,0.013693850250633958,9.143382147129053,9.1908151710277,0.0898448972081278,0.031721706614771354,0.12156660446333124
2051.12,1.0717117661674153e-08,2.8363700965809918e-08,2.59907925759792e-09,0.03467568716912513,0.006224236614810998,7.242915753032479,7.639791782856707,0.060523330966271736,0.020231155948856966,0.08075448673219217
2052.01,8.090095963968609e-09,4.437401543613073e-08,4.199324200896209e-09,0.035458977637222944,0.005212873769204586,6.687137267698417,6.948191051903406,0.04375508402766574,0.01633083302177776,0.06008591705823864
2052.02,2.266679914624012e-08,1.64551068415299e-07,2.3911921720019448e-08,0.09212404237652233,0.015775797064472994,5.679063738938307,6.081868031944452,0.03854287755710617,0.028057999916834494,0.06660087759772429
2052.03,7.758844103126007e-08,3.509697198035458e-07,8.205673482363494e-08,0.17236984224645424,0.04615148310591243,4.723375617649223,5.045567595648874,0.062009711961087496,0.06200238002891486,0.12401209186727136
2052.04,1.4579980737483297e-07,6.007126598201696e-07,1.4684779686498432e-07,0.22860571229913837,0.07206023834686708,4.973089240840891,5.017271325678888,0.1321078691910181,0.09413602878873363,0.22624389771710496
2052.05,1.8250711916712806e-07,7.944201572219607e-07,1.6993477111591652e-07,0.23895675159170518,0.07271745575143303,6.847147509527724,5.809789763616633,0.19871095592993518,0.10153725132933167,0.3002482076043224
2052.06,1.8059539040247315e-07,8.96309441888457e-07,1.4449324530840084e-07,0.2159716175251172,0.050652935432840614,11.301768134826347,7.054840883474348,0.2400348011728815,0.09078133609034382,0.3308161349703635
2052.07,1.3145294901982185e-07,7.400806998586249e-07,1.0853298769723299e-07,0.17726863194603495,0.0369427645358006,14.201007553431838,8.05587640623387,0.20682679968540416,0.0776717667420575,0.2844985646835928
2052.08,1.0953178559196952e-07,5.871632069622228e-07,9.531028531399618e-08,0.15069996802233426,0.03320719070222408,14.652813755780931,9.023887973420383,0.18172999261343625,0.06819270301741524,0.24992269439232273
2052.09,8.089399950221462e-08,3.881714395115312e-07,6.832976605228541e-08,0.12145482220923459,0.028241975763857396,12.98715376317843,9.794905070045774,0.1536868823811985,0.05680929598247514,0.2104961770661456
2052.10,4.958765670311683e-08,2.385341270277003e-07,4.1981796106311925e-08,0.09759036280930149,0.023335337557378964,10.881568482101011,9.628510678544256,0.12324358664873436,0.043588243017454044,0.16683182936318225
2052.11,2.385006115019245e-08,7.221598826747371e-08,1.1535764272664568e-08,0.05853719300818679,0.013731284692956858,8.938600582949126,8.835597457686452,0.09243377331658276,0.03081888536643721,0.12325265861351332
2052.12,1.0469200062020899e-08,3.344341495856543e-08,2.8634589184309138e-09,0.03689826319177287,0.006191957211454461,6.921790490889567,7.495451246237282,0.06092281569792416,0.018797137010740532,0.07971995278899704
2053.01,7.733711027806567e-09,4.600979547407435e-08,4.2490396457554955e-09,0.035956494711710835,0.005091661602197451,5.651043115662356,6.247201124485784,0.044915922272852044,0.015935001818452265,0.06085092391574355
2053.02,2.2152652681785003e-08,1.5920712211845856e-07,2.2312272618204858e-08,0.08911456552283452,0.015017860945024336,5.043245639746841,5.6410135341495735,0.03934344895500058,0.029307518814584325,0.06865096750325778
2053.03,6.498656469360212e-08,3.1009424836895564e-07,7.149259584800851e-08,0.15331671637644068,0.041305376770284626,4.734929077718812,5.349040916480229,0.062388076972149306,0.057633733079901064,0.12002181048735515
2053.04,1.2360827834653521e-07,5.976351619543134e-07,1.39721021985603e-07,0.2101188118839038,0.06538470974570329,5.511851296084856,5.554975978226281,0.13036205640195697,0.08660631003624039,0.21696836448638962
2053.05,1.767560842588249e-07,8.264162464558012e-07,1.666000646685279e-07,0.23079036292610616,0.06725033784559438,7.757495556458648,6.233147524139357,0.19429459043128003,0.09389637926915707,0.2881909690906266
2053.06,1.672981990211125e-07,8.97799986329857e-07,1.4203231572019007e-07,0.20930960270181048,0.047723641379725845,12.356478155526169,7.185004594134279,0.23142332634548848,0.08848515896804274,0.31990848622265766
2053.07,1.361130515931191e-07,7.532769287316773e-07,1.1562686509003279e-07,0.1786946726238619,0.03780017034497103,14.346261568117052,8.288034837221945,0.20770472249197805,0.07815483927647848,0.285859560144644
2053.08,1.1328283127058782e-07,5.666626121194308e-07,9.682845435065261e-08,0.15097354173963,0.03431636376310726,13.748363743440187,9.43903537344944,0.1883731725697471,0.06811098822986902,0.25648415927920165
2053.09,8.725014177177375e-08,4.188953140407595e-07,7.530773980639663e-08,0.1249518273215728,0.029410840369448774,13.311111245768123,10.181781366516637,0.16191289504265874,0.056793133322389056,0.21870602967287958
2053.10,4.9560362792011895e-08,2.1574949255453746e-07,3.6919320544600426e-08,0.08797002068925705,0.020696134652276117,12.258095281294622,10.292606576072492,0.12388624006388724,0.04324386052559771,0.16713010205371712
2053.11,2.2467358386946902e-08,8.102637569624143e-08,1.1575552827756054e-08,0.0576828984475404,0.01305866374932192,9.798659629400802,9.45107263474047,0.08526660466686069,0.030943633244966212,0.11621023863371543
2053.12,1.1052417584955874e-08,2.7325401399665095e-08,2.6701681565885973e-09,0.033344783378248984,0.006370522931693816,7.917385419553148,8.084197683883472,0.059893563089576135,0.019752869258329663,0.07964643236511927
2054.01,8.622268753727688e-09,5.7600097791128456e-08,5.563823724794449e-09,0.04127996317879478,0.005936883283016978,6.070549943498824,6.7800273309192285,0.04332340202457554,0.01632963924806341,0.05965304105887849
2054.02,2.389051724674656e-08,1.6946805271914346e-07,2.6494451268395317e-08,0.09567053465520839,0.017867022465277126,5.173772752485936,5.764955558023066,0.040402273197723604,0.0323980018724213,0.07280027449810217
2054.03,7.331000885084592e-08,3.313824470106222e-07,8.273060446557345e-08,0.16217721480612046,0.04631617458552501,4.800274643563613,5.427188254469375,0.06709041652626278,0.059573132328666296,0.12666354907699465
2054.04,1.178141176237979e-07,5.775561074955013e-07,1.3022343256014807e-07,0.20672064356847403,0.0619083165588454,5.349200386390551,5.500506239965594,0.13803869921078873,0.07717556146277398,0.2152142601885935
2054.05,1.667526820591444e-07,7.936368592270057e-07,1.6949407015613547e-07,0.2349129338572651,0.07022134032872111,7.21244895997487,6.2054765896397965,0.19363439641878258,0.09665628912318523,0.2902906874013767
2054.06,1.5293413115723643e-07,7.963756737030174e-07,1.3086581562238524e-07,0.2029459838639293,0.04769804812098291,10.038794473847867,7.293189810700121,0.22991408501015057,0.08434295029880166,0.31425703678578765
2054.07,1.3816613043666898e-07,7.88723465238296e-07,1.1759700932049087e-07,0.1875159559847404,0.03923727609085837,14.003886415639252,8.302620118158325,0.2113242669594938,0.0807181636304529,0.2920424313678705
2054.08,1.0503506171131937e-07,5.609257920310228e-07,8.782088379006525e-08,0.14667410682491808,0.031117057149190535,15.144924072000387,9.260839321230605,0.18027445733846373,0.06684354976410631,0.247118006229141
2054.09,8.918244924238407e-08,4.325517938977892e-07,7.320357781309125e-08,0.12646867871772677,0.02825567491034011,14.087439445577553,9.594442934890424,0.16064762021232315,0.05927704437723147,0.21992466476699993
2054.10,5.117644260464872e-08,2.3452415444379158e-07,3.803066224056348e-08,0.09019796801150569,0.020398228231377543,12.722241714697295,9.950772823925298,0.12124074736891091,0.0449349011345925,0.16617564844393345
2054.11,2.1996749341856606e-08,6.790323141201366e-08,9.375589868607077e-09,0.05252474027381022,0.01200685734978171,10.501010069972647,9.50380185586989,0.0871470228550856,0.02927562808745786,0.11642265053051257
2054.12,1.00734195206384e-08,3.062508710309687e-08,2.509611565285548e-09,0.031977149968940105,0.005157008548749888,8.373196570964144,8.246107144195875,0.05750914154767911,0.017190437524909126,0.07469957889394988
2055.01,7.791020349674988e-09,4.279218260666499e-08,3.590740484559371e-09,0.03531459861658304,0.004521869506571798,7.059957604575383,7.186314384360437,0.04125540472082743,0.01496040637226531,0.056215811129768756
2055.02,1.9035368349299665e-08,1.610023744881217e-07,1.8207577984578105e-08,0.08556901845579969,0.012182699879494673,6.394615186308859,6.551013138679246,0.03620265516103772,0.026296122750417292,0.062498778108844584
2055.03,6.408065692496255e-08,3.333626163263893e-07,7.276094512058816e-08,0.15809500234807206,0.03885447688538701,5.940722107914207,6.294376646358108,0.05683689108270792,0.05930624237911784,0.11614313336607558
2055.04,1.2590056055575552e-07,5.788219606164886e-07,1.3580657057795262e-07,0.20996935318707033,0.06539916013140307,6.471025654668402,6.333603217973917,0.11976946064387302,0.0832276133480208,0.20299707351197113
2055.05,2.036484757501292e-07,8.278500367295793e-07,1.8077140847239117e-07,0.23867652781898827,0.07333042237702884,8.917673047125072,7.12869302656762,0.18606873802778232,0.09601768975155031,0.28208642802149075
2055.06,1.50768014154288e-07,8.710635150742163e-07,1.3505160936889123e-07,0.20248191572570287,0.04473530118488741,10.999996612193826,8.144307581256754,0.22113825026426512,0.08350576706426215,0.3046440156965771
2055.07,1.3881747385173225e-07,7.685269890664626e-07,1.151902743116614e-07,0.18135823156415654,0.037906397385971465,14.170602337556604,9.132237114204472,0.2092765073728626,0.0780093076162259,0.287285816334492
2055.08,1.1492889522881039e-07,5.984212113683105e-07,9.602610445386914e-08,0.14936632246767617,0.03259829259868444,14.587716195526589,10.102564631616358,0.18466091615859706,0.0675013822317331,0.2521622986977652
2055.09,9.086291986103469e-08,4.2956344278536104e-07,7.751826468961108e-08,0.12268513711666557,0.029184275966755435,14.01378126298388,10.8104412502801,0.15984948408180563,0.05759053166216418,0.21744001521955078
2055.10,4.8808781283998875e-08,2.159730081095514e-07,3.659169963351505e-08,0.08748509890601977,0.02070483003435113,12.43808968647378,10.701014775482534,0.12036021777825348,0.0421477925728895,0.16250801084788488
2055.11,2.0750981169202308e-08,8.011717073449327e-08,1.080077455403047e-08,0.05538628155183111,0.011989282391085359,9.949349241154605,9.494574289242253,0.0817896486574814,0.02868380066668372,0.11047344896910553
2055.12,9.947770003732911e-09,2.377734842331553e-08,2.0148455325458312e-09,0.03035841655364268,0.0053891925633580435,7.87183608931842,8.078234484662518,0.05756227654672199,0.018623649160453545,0.07618592521207182
2056.01,8.766697725391673e-09,5.626975029548994e-08,4.981859879013116e-09,0.040677906047350186,0.005415219916926359,6.542801002958991,6.889338602362823,0.04193897207296431,0.0158986521005341,0.05783762435499714
2056.02,2.0145479089558365e-08,1.4566496917989775e-07,1.9641237473241807e-08,0.08430198941123304,0.013699310545458194,5.707716108541003,6.114529586307742,0.03747924520956398,0.028434263049028168,0.06591350790143827
2056.03,7.377028488935872e-08,3.430547634562796e-07,7.682782250785754e-08,0.16560395286555676,0.042602695063582906,5.590758877986239,5.858330496580542,0.05931598460672831,0.059119206963645275,0.11843519130607764
2056.04,1.2155556528948208e-07,5.830240016606129e-07,1.4294739777545848e-07,0.20831560356822376,0.0657438688633514,6.575526636132972,6.226816393520706,0.11172388334590075,0.08231080055376772,0.1940346849912681
2056.05,1.9699527043747576e-07,9.151876733774384e-07,1.9453820761449543e-07,0.24292187131224308,0.07571939146688038,8.842036575844622,7.034526123261716,0.19592124621257023,0.09606672316883401,0.2919879689365822
2056.06,1.7701518694905511e-07,9.73573929868414e-07,1.6216300246082587e-07,0.21629705446938785,0.05109800569292054,12.11001377160213,8.025976046703317,0.24147113413002963,0.0897156950683703,0.3311868283985107
2056.07,1.382456780833995e-07,8.000374354570544e-07,1.216598716434325e-07,0.18134639384415546,0.03843602320905611,14.300963525522015,9.15957900873338,0.21164609109608926,0.07645266804770223,0.2880987591067623
2056.08,1.1705401424548747e-07,6.174293046259078e-07,1.0638079596139059e-07,0.15321863679305478,0.0356410758713869,14.731696287251449,10.099724651349371,0.1889458064247333,0.06861901096505474,0.25756481618139276
2056.09,8.888032324974292e-08,4.543710746580042e-07,8.380622442109796e-08,0.12408288535781473,0.03031114693033181,14.188908387757055,10.70291785346576,0.15961895005916896,0.05580878261929245,0.21542773379921476
2056.10,5.001613107668054e-08,2.0922335763693362e-07,3.876118959140557e-08,0.09416144626095638,0.024375626393904056,11.732783479742768,10.283697338133699,0.12533215756260804,0.04409985886683436,0.1694320161287604
2056.11,2.0881207495227193e-08,7.127031412515066e-08,9.100595634922917e-09,0.05534144510451723,0.012111795049383213,10.368508802537193,9.741860514155215,0.08607934501246516,0.029347849206173487,0.11542719460545287
