Date (yyyy),expc-bot (mol m-2 s-1),intpp (mol m-2 s-1),intppdiat (mol m-2 s-1),phyc-vint (mol m-2),phydiat-vint (mol m-2),tos (degC),tob (degC),zmeso-vint (mol m-2),zmicro-vint (mol m-2),zooc-vint (mol m-2)
1988,8.444867512660669e-08,4.1922846421520197e-07,7.22611386597398e-08,0.12917890757292166,0.030523791822656215,9.733174752531347,8.157530653940293,0.12442291595114043,0.05457765331281369,0.17900056911333692
1989,8.3130727960869e-08,4.2424042571101883e-07,7.349781814953102e-08,0.12715841891762333,0.03048607924370993,9.687408968301606,8.005997332294887,0.12541563165571082,0.054245489081211636,0.17966112073860394
1990,8.606258847524766e-08,4.249259074109164e-07,8.073749029636778e-08,0.1279799625596199,0.03223341898274117,9.680434607573178,7.9987840262437,0.12665202979617296,0.053480349733682736,0.1801323796633504
1991,9.278255606160139e-08,4.3170244051389853e-07,8.293471011030644e-08,0.13585164398617122,0.03463106397907371,8.774461414327616,7.261544515840096,0.1378949425524401,0.056778927377217896,0.1946738696980592
1992,8.697056718000412e-08,4.315495376143087e-07,7.770998492341839e-08,0.1332379501251302,0.03223109353782737,8.978274377409942,7.367163289820116,0.133520020458646,0.055762459450315494,0.18928248056129418
1993,8.635966342028529e-08,4.229126983602614e-07,7.671810973345954e-08,0.13259005807197113,0.03299405058571434,8.950368601943026,7.494110791197694,0.1322877838567699,0.05574153075307556,0.18802931446447288
1994,9.117414691867149e-08,4.1350201483843005e-07,7.629899851090848e-08,0.13619131398918377,0.03426152267910072,8.475565748166431,6.555490296069497,0.13209184881351282,0.05787772956163594,0.1899695779206749
1995,8.930639845482631e-08,4.3375216841587105e-07,8.055577662873082e-08,0.13339650001445383,0.03332014323266657,9.405504814801795,7.714877034172878,0.1309445042129728,0.05555306297496587,0.18649756771625328
1996,8.98191602641301e-08,4.5222378732005466e-07,8.771101013278809e-08,0.13195064639235995,0.03331754942376502,9.701108753924009,8.222204588789554,0.13483665012860374,0.053786502954122205,0.18862315314688027
1997,8.989924898068822e-08,4.375055618812276e-07,8.187878000632807e-08,0.1321225903320293,0.03348877764460548,9.359760054034663,7.653409886355153,0.12827722423482454,0.053597521507569724,0.18187474585934182
1998,9.182956609171143e-08,4.512012383391736e-07,8.627245544893535e-08,0.1320144412976607,0.033179347676435995,10.009345250711233,8.007997946007457,0.13350575624279679,0.054514630421270444,0.1880203871480108
1999,9.005123472565956e-08,4.483936291492424e-07,8.373144081861027e-08,0.13188074938800476,0.032595745048809,9.817427361600169,8.189901135288082,0.13377168159932626,0.05503862318482544,0.1888103048700105
2000,8.434914817527723e-08,4.3958706073100903e-07,7.684693532923393e-08,0.12699983901608852,0.029678218002119033,10.11225558973299,8.671556751730902,0.12710956574907517,0.05294458042240568,0.1800541460958579
2001,8.54339283546366e-08,4.3411900630144793e-07,7.371518566870275e-08,0.12827701845170456,0.030023334785369064,10.165092916646374,8.412155046073984,0.12489764807908277,0.054941124077393176,0.1798387718595179
2002,8.550550172527842e-08,4.242449878782986e-07,7.359286449581441e-08,0.13181792964499248,0.03132787941812401,9.245845305096648,7.880850264248082,0.13317133172981632,0.05602191497213288,0.1891932465401559
2003,9.031421478485735e-08,4.330668393644889e-07,7.601849574999312e-08,0.13507010283741097,0.03210975138875202,9.094324018430488,7.518996707912233,0.13304848529399607,0.05638495619740142,0.18943344154876
2004,8.71185405855456e-08,4.266699076897107e-07,7.545213091751477e-08,0.12818133652174232,0.030990027777688976,9.881674250222062,7.84571290760772,0.13069106334626718,0.05471792027708063,0.18540898407625164
2005,8.78706049253407e-08,4.503639368261606e-07,7.746050680386467e-08,0.13092856222261798,0.03035054264391526,10.300556419910684,8.308463707312974,0.1301305945027267,0.055274188092317995,0.18540478221301446
2006,8.625028144542502e-08,4.380355082958847e-07,7.36031995408476e-08,0.12910119798760633,0.02939021218668904,10.140792779763311,8.476844736363772,0.12668988237382336,0.055397810859826195,0.18208769330223562
2007,8.124555277877075e-08,4.1441196554582856e-07,6.92057670075976e-08,0.12689694801226545,0.029186782839817696,10.015873870382858,8.170891055088264,0.12372999238923856,0.05552718122386721,0.17925717417066264
2008,8.140796289953057e-08,4.2092090301020943e-07,6.887479296045742e-08,0.12576230231363952,0.028595528689792815,10.47936030681158,8.40557572142995,0.12212221217244623,0.05453662117197733,0.17665883361790868
2009,8.111268163577564e-08,4.1110062628581064e-07,6.752376251249906e-08,0.12825421227031839,0.02941887733659436,9.699946983419693,7.942905131872982,0.1237886092720934,0.05537042419090709,0.17915903353558382
2010,8.135849698396263e-08,4.0982613649988684e-07,6.913579324071613e-08,0.1270932389179037,0.02967241162695346,9.46334004287333,7.852309417769766,0.12579153288163994,0.05353065682145187,0.1793221897091778
2011,8.743738850255959e-08,4.3844334566040185e-07,7.841465304828469e-08,0.12994267014539176,0.031628578538406456,10.164016133723202,8.43126043714602,0.12828932826515732,0.05491402113745123,0.1832033491498214
2012,8.726831435572146e-08,4.2963887422892327e-07,7.353341308610663e-08,0.12983600114650978,0.03068738321230363,9.845887395535264,8.307955933621889,0.12965437510393343,0.054872495424617716,0.18452687029775083
2013,8.654047291445776e-08,4.3678353985751196e-07,7.44963540122468e-08,0.12976924301642986,0.030016440503986008,10.742584716359422,8.718100253002216,0.12385385464377763,0.055229366457423566,0.1790832214114321
2014,8.456902841722597e-08,4.1925896728760614e-07,7.465994225862152e-08,0.1311561098183965,0.03128672376614137,9.744370954281118,7.908036369311148,0.13021361049660396,0.05581897315361992,0.18603258330240438
