Date (yyyy),expc-bot (mol m-2 s-1),intpp (mol m-2 s-1),intppdiat (mol m-2 s-1),phyc-vint (mol m-2),phydiat-vint (mol m-2),tos (degC),tob (degC),zmeso-vint (mol m-2),zmicro-vint (mol m-2),zooc-vint (mol m-2)
2056,7.831350139020394e-08,4.053108169292541e-07,6.152905939923913e-08,0.1261715929962706,0.026378548049686427,10.363822824524384,8.35114135876971,0.1217955303525811,0.054586926638451445,0.17638245725964252
2057,7.837796888147552e-08,4.0796749700402695e-07,6.526192202561015e-08,0.12750855229866673,0.02783447368484888,9.821054142456996,8.086026850555001,0.1257577811339014,0.05374275363436698,0.17950053455258685
2058,8.205256316320848e-08,4.246116556278589e-07,6.826447663658227e-08,0.12782421518029244,0.02777494888143432,10.2574088166963,8.240415198148805,0.12635281852406727,0.05454160473585013,0.1808944231956765
2059,8.118915035002207e-08,4.27884611536704e-07,6.816848809745664e-08,0.12643371828740022,0.027554586470622335,11.010924785191015,9.084930518736687,0.12241557480260708,0.05394573974452619,0.17636131453340012
2060,7.8067206938056e-08,4.021745504069721e-07,6.123775699671927e-08,0.12546578487157053,0.02637638719786914,10.822679927067819,8.803090079868847,0.11860990030527652,0.05381661916294617,0.17242651959079655
2061,8.017121596230474e-08,4.2120942395246724e-07,6.407469552987963e-08,0.12732629930616388,0.02641422888144379,10.366293668080774,8.682350194675685,0.12611337601950826,0.05421290183103319,0.1803262784004709
2062,7.75054858201468e-08,4.0613724362076034e-07,6.060012186235587e-08,0.12452880062191292,0.025893261475915322,10.569807089034336,8.610496442998807,0.11909386933813759,0.0548502883410921,0.17394415819716139
2063,7.748948831605267e-08,4.044599774686085e-07,6.097517424555113e-08,0.12651548863109838,0.026513696182191713,10.2054625400565,8.514410056988202,0.12108063051908674,0.05380510999295617,0.17488574057127326
2064,7.80210546587979e-08,4.097320666823041e-07,6.144378775431949e-08,0.12725415341732968,0.026560143586213242,10.138083094571263,8.09251018389107,0.12346001255250473,0.055929275858371326,0.17938928869550605
2065,7.597683550098459e-08,4.0891536591748804e-07,6.05933781916591e-08,0.12320952486387231,0.02566296919380477,10.780255195291055,8.756842062881843,0.11867732305439305,0.05387858263332072,0.1725559054118121
2066,7.881190678437797e-08,4.1866917421603496e-07,6.258064162470053e-08,0.12351668727905372,0.025768352579410642,11.391347207976017,8.971151026818022,0.11715589158681831,0.05255679799978729,0.1697126897425569
2067,7.909051608073487e-08,4.1700445710737324e-07,6.253160571509117e-08,0.12590600467924032,0.02608400076844665,10.842110149515827,8.818013365376267,0.11955020739981377,0.053153598082313076,0.1727038057614445
2068,7.637149913846162e-08,4.100829909907869e-07,5.884162021703095e-08,0.12227795255228513,0.024410415455571155,11.22119518871922,9.17577064229936,0.11579981952946079,0.05309657348088811,0.1688963930098695
2069,7.961794877807663e-08,4.09796839936481e-07,6.171983820897976e-08,0.12759484156435405,0.026136214321602347,10.068710530535224,8.282108244091493,0.12433080932502738,0.05491897777095384,0.17924978674194572
2070,7.828934875997654e-08,4.0435253064303063e-07,5.717526680967773e-08,0.12556912037573162,0.02490121325358159,10.597957295736347,8.526540304769545,0.12024464405661679,0.05426231743038625,0.17450696179904202
2071,7.541807917398188e-08,4.0141615852079317e-07,5.601275304081805e-08,0.12129927076247755,0.02369740917416592,11.053564515972994,9.366426938314673,0.11396785949000253,0.0523594661264892,0.16632732581916945
2072,7.43251761101826e-08,3.7988086167975234e-07,5.281012293600727e-08,0.1258380755550338,0.024621413746095316,10.146691558955212,7.983044547026595,0.1159814327033234,0.05581245739538929,0.17179388979527635
2073,7.550067731285934e-08,3.9605346452026587e-07,5.5852004480303426e-08,0.1252168179914432,0.024830106190156433,10.063705299216435,8.2267568400419,0.11930717835812164,0.05370765565270217,0.17301483413024044
2074,7.847224382376245e-08,4.024529598620918e-07,5.838379613103503e-08,0.1259323241747856,0.025597543934839085,10.27520140016472,8.365919159258882,0.11992628328834282,0.05446025538088176,0.1743865387092315
2075,7.745793185830469e-08,4.0263340673986514e-07,5.803681676969767e-08,0.1252878507425681,0.025257904831780673,10.320967243323844,8.425806279057094,0.12169456441439518,0.054253470498149624,0.17594803491082647
2076,8.148165372231023e-08,4.23838522018275e-07,6.076381218843146e-08,0.1290100955734181,0.02572352710321475,10.485808033540613,8.420346508811827,0.1246353367450053,0.054582977376094965,0.17921831399609975
2077,7.866502660016273e-08,4.15507739587352e-07,5.994404865922167e-08,0.12668130641045763,0.024991232735821295,10.182980424947699,8.465958554019199,0.12539532809944257,0.05481559834330865,0.18021092648556622
2078,7.818856875917302e-08,4.025416138337962e-07,5.646191312751229e-08,0.12847071468703716,0.025377012583368438,10.116977555582277,8.196456366950045,0.120530752408934,0.055459730006175434,0.17599048272944154
2079,7.765239037492078e-08,4.028632500837448e-07,5.7231333770138874e-08,0.12650680745285034,0.024910513817582015,10.29557281190927,8.403156052543174,0.11920855959116983,0.053878629048299424,0.17308718860684635
2080,7.720565014752275e-08,4.0658660386454647e-07,5.755437300069167e-08,0.1261358097876936,0.02461301040152093,9.973825428552756,8.369331291871921,0.12515654167653012,0.05325629874675855,0.17841284037781582
2081,7.556344029373596e-08,3.956044833720739e-07,5.4650987158836316e-08,0.1247336728072842,0.023908665372117038,10.291150163828384,8.367441442855162,0.11735102273961458,0.053875788872536745,0.1712268118188204
2082,7.933598363230712e-08,4.190754146934926e-07,5.8143854819911e-08,0.12626285928851444,0.02406608757713002,10.548940671684283,8.35213094143292,0.12183068362160208,0.05412644364376307,0.17595712695042806
2083,7.83012987025994e-08,3.9662437736150954e-07,5.60711718620616e-08,0.12747577896774023,0.024989373613842136,9.4257864210991,7.948695068270244,0.12254353723307125,0.054787080802545,0.1773306175564657
2084,8.030988550247953e-08,4.1081960315624816e-07,5.990276388493921e-08,0.12590267295114302,0.0248583862422008,9.972994889800965,8.387507593114647,0.12604472854036206,0.05277420737371416,0.17881893580750577
2085,7.873040312059569e-08,4.1353937062918304e-07,5.680178754270621e-08,0.12419497869165395,0.023316613167547465,10.341502657449233,8.556992330812081,0.12213597955949539,0.053562845366231265,0.17569882548357085
2086,7.833358763318507e-08,3.9828905246430143e-07,5.419998061174629e-08,0.12421547250952002,0.023916960427086312,10.29043687361161,8.551406568684525,0.11661133537728137,0.053979066208972526,0.17059040194865718
2087,7.666925593695854e-08,4.03064562707926e-07,5.5762407965272626e-08,0.12675373592595984,0.02405045269113792,9.69994947172224,8.219609510739138,0.12471774939000524,0.055278247264101334,0.1799959964430976
2088,7.793292904459791e-08,4.0404391063938796e-07,5.646765493697932e-08,0.1292167723910215,0.024699883342743142,9.615400368730713,8.161663836440148,0.12453692968210366,0.055680286476756435,0.18021721652295034
2089,7.656731197316762e-08,4.0407357626765965e-07,5.407138510692365e-08,0.12235915171332294,0.022969150071048508,11.06940342237001,8.933579647917801,0.11681390261689205,0.0532020551766165,0.17001595774392206
2090,7.414484802567605e-08,3.858057832724328e-07,5.263835490997793e-08,0.12661275402224087,0.024264666457051567,9.893662662003758,7.92096968769001,0.1172070466475515,0.05477737169827635,0.17198441828005964
2091,8.065564241920599e-08,4.058635142966652e-07,5.717201532204699e-08,0.12874946349882757,0.02483256662412413,9.976177173546427,8.197164632495557,0.12165126315357512,0.054529637158113785,0.17618090014986285
2092,7.877290086335999e-08,4.1678675362195463e-07,5.456751715398067e-08,0.12520799816544967,0.02275491444613065,10.544394725980966,8.565505049451675,0.12084020461354728,0.05414541233474738,0.1749856171491566
2093,7.971479747608113e-08,4.035572575625215e-07,5.477105489916818e-08,0.12884185924298489,0.023898283598113277,9.794573297737271,7.875557967230644,0.12373050909219656,0.05417644383182621,0.17790695320313984
2094,8.265669517677076e-08,4.2225951144139617e-07,5.805131376721297e-08,0.13005070781289768,0.024569066639102282,10.446085343595024,8.168021143517162,0.12520789283989556,0.05528758667198156,0.1804954795298713
2095,7.727493507342498e-08,3.9921330107034984e-07,5.329276947806513e-08,0.12687324991076035,0.023711740956706837,9.82313815166743,7.836983754312787,0.12350574945673859,0.05559050620343168,0.17909625585521838
2096,7.700199119614327e-08,3.98222838049055e-07,5.2428970004993725e-08,0.12404959573273212,0.022806357020262336,10.38405764953287,8.364288997195956,0.11942032835790688,0.05505489097094887,0.1744752197108231
2097,7.390676179188729e-08,3.808902539490652e-07,5.0334364141258443e-08,0.12564521243389457,0.023414211784370614,10.013940702692535,7.891083563175886,0.11737062122904872,0.05567292503548926,0.17304354651447784
2098,7.748538980120475e-08,3.851809159421969e-07,5.2271293915648985e-08,0.12803894017734543,0.024329022348551357,9.651713118159337,8.011373228587429,0.11976952908614703,0.055537780643247624,0.17530730970143807
2099,7.27169450704491e-08,3.8118084005403504e-07,5.103679011597561e-08,0.12497213482098829,0.023601173069908304,9.475173218914698,7.949554881224473,0.12091527721455227,0.05407072406347486,0.17498600147498058
2100,8.632296074452557e-08,4.219390761941607e-07,5.8831028944326243e-08,0.133994123956327,0.025649326665959954,9.631576187215101,7.718798029300131,0.1311804479707454,0.05672881503779605,0.18790926241566408
